,unidad_academica,nro_inscripcion,sexo,nacionalidad,fecha_nac_alumno,fecha_egr_sec
2834,FCEQN,FCEQN-7916,2,1.0,1995,2011
2835,FCEQN,FCEQN-7917,2,1.0,1994,2011
2836,FCEQN,FCEQN-7921,2,2.0,1996,2011
2837,FCEQN,FCEQN-7924,2,1.0,1990,2011
2838,FCEQN,FCEQN-7925,2,1.0,1996,2011
2839,FCEQN,FCEQN-7926,1,1.0,1996,2011
2840,FCEQN,FCEQN-7927,2,1.0,1992,2011
2841,FCEQN,FCEQN-7929,2,1.0,1995,2011
2842,FCEQN,FCEQN-7930,2,1.0,1995,2011
2843,FCEQN,FCEQN-7931,1,1.0,1994,2011
2844,FCEQN,FCEQN-7933,2,1.0,1996,2011
2845,FCEQN,FCEQN-7935,2,1.0,1994,2011
2846,FCEQN,FCEQN-7936,1,1.0,1995,2011
2847,FCEQN,FCEQN-7937,2,1.0,1996,2011
2848,FCEQN,FCEQN-7938,1,1.0,1994,2011
2849,FCEQN,FCEQN-7940,2,1.0,1994,2011
2850,FCEQN,FCEQN-7941,2,1.0,1995,2011
2851,FCEQN,FCEQN-7942,2,1.0,1995,2011
2852,FCEQN,FCEQN-7943,2,1.0,1995,2011
2853,FCEQN,FCEQN-7944,1,1.0,1995,2011
2854,FCEQN,FCEQN-7945,2,1.0,1992,2011
2855,FCEQN,FCEQN-7946,1,1.0,1990,2011
2856,FCEQN,FCEQN-7947,2,1.0,1995,2011
2857,FCEQN,FCEQN-7949,2,1.0,1994,2011
2858,FCEQN,FCEQN-7952,2,2.0,1995,2011
2859,FCEQN,FCEQN-7953,2,1.0,1995,2011
2860,FCEQN,FCEQN-7954,1,1.0,1993,2011
2861,FCEQN,FCEQN-7955,1,1.0,1994,2011
2862,FCEQN,FCEQN-7956,2,1.0,1993,2011
2863,FCEQN,FCEQN-7957,1,1.0,1996,2011
2864,FCEQN,FCEQN-7958,2,1.0,1994,2011
2865,FCEQN,FCEQN-7959,1,1.0,1991,2011
2866,FCEQN,FCEQN-7960,2,1.0,1992,2011
2867,FCEQN,FCEQN-7961,2,1.0,1995,2011
2868,FCEQN,FCEQN-7962,2,1.0,1996,2011
2869,FCEQN,FCEQN-7963,1,1.0,1994,2011
2870,FCEQN,FCEQN-7964,1,1.0,1995,2011
2871,FCEQN,FCEQN-7965,2,1.0,1993,2011
2872,FCEQN,FCEQN-7966,1,1.0,1996,2011
2873,FCEQN,FCEQN-7967,1,1.0,1994,2011
2874,FCEQN,FCEQN-7968,2,1.0,1995,2011
2875,FCEQN,FCEQN-7970,1,1.0,1995,2011
2876,FCEQN,FCEQN-7971,1,1.0,1994,2011
2877,FCEQN,FCEQN-7972,2,1.0,1991,2011
2878,FCEQN,FCEQN-7830,2,1.0,1995,2011
2879,FCEQN,FCEQN-7974,1,2.0,1995,2011
2880,FCEQN,FCEQN-7975,2,1.0,1993,2011
2881,FCEQN,FCEQN-7976,2,1.0,1990,2011
2882,FCEQN,FCEQN-7977,2,1.0,1995,2011
2883,FCEQN,FCEQN-7978,1,1.0,1996,2011
2884,FCEQN,FCEQN-7979,1,1.0,1994,2011
2885,FCEQN,FCEQN-7980,1,1.0,1996,2011
2886,FCEQN,FCEQN-7981,1,1.0,1996,2011
2887,FCEQN,FCEQN-7982,2,1.0,1995,2011
2888,FCEQN,FCEQN-7983,2,1.0,1996,2011
2889,FCEQN,FCEQN-7984,1,1.0,1994,2011
2890,FCEQN,FCEQN-7985,2,1.0,1994,2011
2891,FCEQN,FCEQN-7986,2,1.0,1996,2011
2892,FCEQN,FCEQN-7988,2,1.0,1995,2011
2893,FCEQN,FCEQN-7989,1,1.0,1994,2011
2894,FCEQN,FCEQN-7987,2,1.0,1995,2011
2895,FCEQN,FCEQN-7992,2,1.0,1994,2011
2896,FCEQN,FCEQN-7993,1,1.0,1994,2011
2897,FCEQN,FCEQN-7994,1,1.0,1993,2011
2898,FCEQN,FCEQN-7995,2,1.0,1993,2011
2899,FCEQN,FCEQN-7996,1,1.0,1992,2011
2900,FCEQN,FCEQN-7997,1,1.0,1996,2011
2901,FCEQN,FCEQN-7998,1,1.0,1995,2011
2902,FCEQN,FCEQN-7999,2,1.0,1996,2011
2903,FCEQN,FCEQN-8000,1,1.0,1980,2011
2904,FCEQN,FCEQN-8002,1,1.0,1991,2011
2905,FCEQN,FCEQN-8003,1,1.0,1984,2011
2906,FCEQN,FCEQN-8004,2,1.0,1996,2011
2907,FCEQN,FCEQN-8005,2,1.0,1994,2011
2908,FCEQN,FCEQN-8006,1,1.0,1996,2011
2909,FCEQN,FCEQN-8007,2,1.0,1994,2011
2910,FCEQN,FCEQN-8009,1,1.0,1991,2011
2911,FCEQN,FCEQN-8010,1,1.0,1986,2011
2912,FCEQN,FCEQN-8011,2,1.0,1995,2011
2913,FCEQN,FCEQN-8012,1,1.0,1995,2011
2914,FCEQN,FCEQN-8013,2,2.0,1995,2011
2915,FCEQN,FCEQN-8014,2,1.0,1995,2011
2916,FCEQN,FCEQN-8016,2,1.0,1995,2011
2917,FCEQN,FCEQN-8017,1,1.0,1995,2011
2918,FCEQN,FCEQN-8018,1,1.0,1996,2011
2919,FCEQN,FCEQN-8020,1,1.0,1990,2011
2920,FCEQN,FCEQN-8021,1,1.0,1994,2011
2921,FCEQN,FCEQN-8023,1,1.0,1995,2011
2922,FCEQN,FCEQN-8024,1,1.0,1995,2011
2923,FCEQN,FCEQN-8025,2,1.0,1995,2011
2924,FCEQN,FCEQN-8026,1,2.0,1996,2011
2925,FCEQN,FCEQN-8027,2,1.0,1996,2011
2926,FCEQN,FCEQN-8028,1,1.0,1996,2011
2927,FCEQN,FCEQN-8029,2,1.0,1992,2011
2928,FCEQN,FCEQN-8030,2,2.0,1996,2011
2929,FCEQN,FCEQN-8033,2,1.0,1982,2011
2930,FCEQN,FCEQN-8034,1,1.0,1996,2011
2931,FCEQN,FCEQN-8035,2,1.0,1989,2011
2932,FCEQN,FCEQN-8036,2,1.0,1995,2011
2933,FCEQN,FCEQN-8037,2,1.0,1994,2011
2934,FCEQN,FCEQN-8038,2,1.0,1990,2011
2935,FCEQN,FCEQN-8039,1,1.0,1994,2011
2936,FCEQN,FCEQN-8042,2,1.0,1995,2011
2937,FCEQN,FCEQN-8043,2,1.0,1991,2011
2938,FCEQN,FCEQN-8044,1,1.0,1994,2011
2939,FCEQN,FCEQN-8045,1,1.0,1995,2011
2940,FCEQN,FCEQN-8046,1,1.0,1988,2011
2941,FCEQN,FCEQN-8047,1,1.0,1970,2011
2942,FCEQN,FCEQN-8049,2,1.0,1995,2011
2943,FCEQN,FCEQN-8050,1,1.0,1995,2011
2944,FCEQN,FCEQN-8051,2,1.0,1995,2011
2945,FCEQN,FCEQN-8052,1,1.0,1995,2011
2946,FCEQN,FCEQN-8053,1,1.0,1996,2011
2947,FCEQN,FCEQN-8054,1,1.0,1996,2011
2948,FCEQN,FCEQN-8055,2,1.0,1992,2011
2949,FCEQN,FCEQN-8057,1,1.0,1996,2011
2950,FCEQN,FCEQN-8058,2,1.0,1989,2011
2951,FCEQN,FCEQN-8059,2,1.0,1996,2011
2952,FCEQN,FCEQN-8061,2,1.0,1981,2011
2953,FCEQN,FCEQN-8063,2,1.0,1996,2011
2954,FCEQN,FCEQN-8064,1,1.0,1995,2011
2955,FCEQN,FCEQN-8065,2,1.0,1995,2011
2956,FCEQN,FCEQN-8066,2,1.0,1995,2011
2957,FCEQN,FCEQN-8067,2,1.0,1994,2011
2958,FCEQN,FCEQN-8068,2,1.0,1993,2011
2959,FCEQN,FCEQN-8069,2,1.0,1995,2011
2960,FCEQN,FCEQN-8070,1,1.0,1993,2011
2961,FCEQN,FCEQN-8071,1,1.0,1989,2011
2962,FCEQN,FCEQN-8073,1,1.0,1993,2011
2963,FCEQN,FCEQN-8074,1,1.0,1992,2011
2964,FCEQN,FCEQN-8075,2,1.0,1996,2011
2965,FCEQN,FCEQN-8076,1,1.0,1996,2011
2966,FCEQN,FCEQN-8077,1,1.0,1990,2011
2967,FCEQN,FCEQN-8078,1,1.0,1995,2011
2968,FCEQN,FCEQN-8079,2,1.0,1994,2011
2969,FCEQN,FCEQN-8080,2,1.0,1995,2011
2970,FCEQN,FCEQN-8081,2,1.0,1993,2011
2971,FCEQN,FCEQN-8083,2,1.0,1995,2011
2972,FCEQN,FCEQN-8084,2,1.0,1996,2011
2973,FCEQN,FCEQN-8085,2,1.0,1996,2011
2974,FCEQN,FCEQN-8086,2,1.0,1993,2011
2975,FCEQN,FCEQN-8087,1,1.0,1994,2011
2976,FCEQN,FCEQN-8088,2,1.0,1995,2011
2977,FCEQN,FCEQN-8089,1,1.0,1994,2011
2978,FCEQN,FCEQN-8090,1,1.0,1995,2011
2979,FCEQN,FCEQN-8091,1,1.0,1994,2011
2980,FCEQN,45,1,1.0,1961,2011
2981,FCEQN,FCEQN-8092,2,1.0,1982,2011
2982,FCEQN,FCEQN-8094,2,1.0,1980,2011
2983,FCEQN,FCEQN-8096,2,1.0,1995,2011
2984,FCEQN,FCEQN-8098,2,1.0,1994,2011
2985,FCEQN,FCEQN-8099,1,1.0,1980,2011
2986,FCEQN,FCEQN-8100,2,1.0,1987,2011
2987,FCEQN,FCEQN-8101,2,1.0,1995,2011
2988,FCEQN,FCEQN-8102,1,1.0,1995,2011
2989,FCEQN,FCEQN-8103,1,1.0,1996,2011
2990,FCEQN,FCEQN-8104,1,1.0,1994,2011
2991,FCEQN,FCEQN-8105,2,2.0,1996,2011
2992,FCEQN,FCEQN-8106,1,1.0,1993,2011
2993,FCEQN,FCEQN-8107,1,1.0,1994,2011
2994,FCEQN,FCEQN-8108,1,1.0,1994,2011
2995,FCEQN,FCEQN-8109,2,1.0,1994,2011
2996,FCEQN,FCEQN-8110,2,1.0,1989,2011
2997,FCEQN,FCEQN-8111,1,1.0,1994,2011
2998,FCEQN,FCEQN-8112,1,1.0,1995,2011
2999,FCEQN,FCEQN-7066,2,1.0,1991,2009
3000,FCEQN,FCEQN-8114,2,1.0,1996,2011
3001,FCEQN,FCEQN-8116,2,1.0,1996,2011
3002,FCEQN,FCEQN-8118,1,1.0,1991,2011
3003,FCEQN,FCEQN-8119,1,1.0,1977,2011
3004,FCEQN,FCEQN-8120,1,1.0,1981,2011
3005,FCEQN,FCEQN-8121,2,1.0,1989,2011
3006,FCEQN,FCEQN-8122,2,2.0,1945,2011
3007,FCEQN,FCEQN-8123,1,1.0,1982,2011
3008,FCEQN,FCEQN-8124,1,1.0,1995,2011
3009,FCEQN,FCEQN-8125,2,1.0,1992,2011
3010,FCEQN,FCEQN-8126,1,1.0,1995,2011
3011,FCEQN,FCEQN-8127,1,1.0,1994,2011
3012,FCEQN,FCEQN-8128,1,1.0,1984,2011
3013,FCEQN,FCEQN-8129,1,1.0,1996,2011
3014,FCEQN,FCEQN-8130,1,1.0,1996,2011
3015,FCEQN,FCEQN-7335,1,1.0,1995,2011
3016,FCEQN,FCEQN-8131,1,1.0,1995,2011
3017,FCEQN,FCEQN-8132,2,1.0,1995,2011
3018,FCEQN,FCEQN-8133,2,1.0,1993,2011
3019,FCEQN,FCEQN-5298,1,1.0,1991,2011
3020,FCEQN,FCEQN-7803,1,1.0,1990,2011
3021,FCEQN,FCEQN-8134,1,1.0,1995,2011
3022,FCEQN,FCEQN-8135,1,1.0,1996,2011
3023,FCEQN,FCEQN-8136,1,1.0,1996,2011
3024,FCEQN,FCEQN-8137,1,1.0,1993,2011
3025,FCEQN,FCEQN-8138,2,2.0,1992,2011
3026,FCEQN,FCEQN-7919,2,1.0,1989,2011
3027,FCEQN,FCEQN-5923,1,1.0,1994,2011
3028,FCEQN,FCEQN-8001,2,1.0,1996,2011
3029,FCEQN,FCEQN-8139,2,1.0,1964,2011
3030,FCEQN,FCEQN-7353,2,1.0,1995,2011
3031,FCEQN,FCEQN-8140,1,1.0,1994,2011
3032,FCEQN,FCEQN-7932,2,1.0,1995,2011
3033,FCEQN,FCEQN-7918,2,1.0,1995,2011
3034,FCEQN,FCEQN-7062,2,1.0,1993,2011
3035,FCEQN,FCEQN-7636,2,1.0,1996,2011
3036,FCEQN,FCEQN-8142,1,1.0,1969,2011
3037,FCEQN,FCEQN-8143,2,1.0,1995,2011
3038,FCEQN,FCEQN-8144,2,1.0,1989,2011
3039,FCEQN,FCEQN-7689,2,1.0,1995,2011
3040,FCEQN,FCEQN-8145,2,1.0,1995,2011
3041,FCEQN,FCEQN-8146,1,1.0,1996,2011
3042,FCEQN,FCEQN-7618,2,1.0,1996,2011
3043,FCEQN,FCEQN-7603,1,1.0,1996,2011
3044,FCEQN,FCEQN-7397,2,1.0,1995,2011
3045,FCEQN,FCEQN-8147,2,1.0,1995,2011
3046,FCEQN,FCEQN-7372,1,1.0,1995,2011
3047,FCEQN,FCEQN-8148,2,1.0,1996,2011
3048,FCEQN,FCEQN-7642,1,1.0,1996,2011
3049,FCEQN,FCEQN-7390,1,1.0,1995,2011
3050,FCEQN,FCEQN-7438,2,1.0,1994,2011
3051,FCEQN,FCEQN-6659,2,1.0,992,2011
3052,FCEQN,FCEQN-8032,1,1.0,1995,2011
3053,FCEQN,FCEQN-7476,2,1.0,1994,2011
3054,FCEQN,FCEQN-8149,2,1.0,1994,2011
3055,FCEQN,FCEQN-8019,1,1.0,1996,2011
3056,FCEQN,FCEQN-8150,2,1.0,1996,2011
3057,FCEQN,FCEQN-7437,1,1.0,1996,2011
3058,FCEQN,FCEQN-7579,2,1.0,1996,2011
3059,FCEQN,FCEQN-7439,1,1.0,1995,2011
3060,FCEQN,FCEQN-7330,2,3.0,1976,2011
3061,FCEQN,FCEQN-7457,2,1.0,1996,2011
3062,FCEQN,FCEQN-7822,1,1.0,1993,2011
3063,FCEQN,FCEQN-7191,1,1.0,1993,2011
3064,FCEQN,FCEQN-7920,1,1.0,1996,2011
3065,FCEQN,FCEQN-7686,2,1.0,1996,2011
3066,FCEQN,FCEQN-7828,1,1.0,1995,2011
3067,FCEQN,FCEQN-8056,1,1.0,1996,2011
3068,FCEQN,FCEQN-8151,1,1.0,1991,2011
3069,FCEQN,FCEQN-8152,2,1.0,1993,2011
3070,FCEQN,FCEQN-7752,1,1.0,1996,2011
3071,FCEQN,FCEQN-7406,2,1.0,1996,2011
3072,FCEQN,FCEQN-6999,1,1.0,1995,2011
3073,FCEQN,FCEQN-7617,2,1.0,1995,2011
3074,FCEQN,FCEQN-7798,2,1.0,1995,2011
3075,FCEQN,FCEQN-7884,2,1.0,1995,2011
3076,FCEQN,FCEQN-7482,2,1.0,1996,2011
3077,FCEQN,FCEQN-7589,2,1.0,1996,2011
3078,FCEQN,FCEQN-6702,1,1.0,1994,2011
3079,FCEQN,FCEQN-7622,1,1.0,1994,2011
3080,FCEQN,FCEQN-8062,1,1.0,1995,2011
3081,FCEQN,FCEQN-8008,1,1.0,1992,2011
3082,FCEQN,FCEQN-7829,2,1.0,1995,2011
3083,FCEQN,FCEQN-8154,1,1.0,1993,2011
3084,FCEQN,FCEQN-7911,1,1.0,1996,2011
3085,FCEQN,FCEQN-7610,2,1.0,1995,2013
3086,FCEQN,FCEQN-7814,1,1.0,1996,2011
3087,FCEQN,FCEQN-7434,2,1.0,1995,2011
3088,FCEQN,FCEQN-7516,1,1.0,1995,2011
3089,FCEQN,FCEQN-7567,1,1.0,1994,2011
3090,FCEQN,FCEQN-8072,2,1.0,1992,2011
3091,FCEQN,FCEQN-7633,2,1.0,1995,2011
3092,FCEQN,FCEQN-7388,1,1.0,1995,2011
3093,FCEQN,FCEQN-8155,1,1.0,1996,2011
3094,FCEQN,FCEQN-7324,2,1.0,1996,2011
3095,FCEQN,FCEQN-7423,1,1.0,1996,2011
3096,FCEQN,FCEQN-7973,2,2.0,1996,2011
3097,FCEQN,FCEQN-7951,2,2.0,1996,2011
3098,FCEQN,FCEQN-7269,1,2.0,1986,2011
3099,FCEQN,FCEQN-8157,2,2.0,1996,2011
3100,FCEQN,FCEQN-5015,1,1.0,1992,2011
3101,FCEQN,FCEQN-7939,2,2.0,1995,2011
3102,FCEQN,FCEQN-7950,2,1.0,1995,2011
3103,FCEQN,FCEQN-7373,2,1.0,1995,2011
3104,FCEQN,FCEQN-7374,1,1.0,1995,2011
3105,FCEQN,FCEQN-6467,1,1.0,1993,2011
3106,FCEQN,FCEQN-8159,1,1.0,1969,2011
3107,FCEQN,FCEQN-7495,2,1.0,1996,2011
3108,FCEQN,FCEQN-8160,2,1.0,1986,2011
3109,FCEQN,FCEQN-8161,2,2.0,1966,2011
3110,FCEQN,FCEQN-8163,2,2.0,1997,2014
3111,FCEQN,FCEQN-8164,2,1.0,1997,2014
3112,FCEQN,FCEQN-8166,2,1.0,1996,2011
3113,FCEQN,FCEQN-8167,1,1.0,1996,2014
3114,FCEQN,FCEQN-8168,2,1.0,1997,2014
3115,FCEQN,FCEQN-8169,1,1.0,1994,2012
3116,FCEQN,FCEQN-8170,2,2.0,1995,2011
3117,FCEQN,FCEQN-8173,1,3.0,1997,2011
3118,FCEQN,FCEQN-8175,2,1.0,1997,2014
3119,FCEQN,FCEQN-8177,2,1.0,1997,2014
3120,FCEQN,FCEQN-8178,1,1.0,1997,2014
3121,FCEQN,FCEQN-8181,1,1.0,1997,2011
3122,FCEQN,FCEQN-8182,2,1.0,1996,2014
3123,FCEQN,FCEQN-8184,2,1.0,1997,2014
3124,FCEQN,FCEQN-8185,1,1.0,1996,2011
3125,FCEQN,FCEQN-8189,2,1.0,1997,2014
3126,FCEQN,FCEQN-8190,2,1.0,1995,2014
3127,FCEQN,FCEQN-8194,2,1.0,1996,2014
3128,FCEQN,FCEQN-8196,2,1.0,1994,2011
3129,FCEQN,FCEQN-8197,2,1.0,1997,2011
3130,FCEQN,FCEQN-8200,1,1.0,1978,2011
3131,FCEQN,FCEQN-8199,2,2.0,1993,2011
3132,FCEQN,FCEQN-8203,1,1.0,1997,2011
3133,FCEQN,FCEQN-8208,2,2.0,1996,2011
3134,FCEQN,FCEQN-8209,1,1.0,1996,2011
3135,FCEQN,FCEQN-8210,2,1.0,1988,2011
3136,FCEQN,FCEQN-8212,1,1.0,1995,2011
3137,FCEQN,FCEQN-8214,2,1.0,1996,2011
3138,FCEQN,FCEQN-8216,2,1.0,1996,2011
3139,FCEQN,FCEQN-8186,2,1.0,1995,2014
3140,FCEQN,FCEQN-8218,2,1.0,1997,2011
3141,FCEQN,FCEQN-8219,2,1.0,1991,2011
3142,FCEQN,FCEQN-8220,2,1.0,1997,2011
3143,FCEQN,FCEQN-8221,2,1.0,1997,2014
3144,FCEQN,FCEQN-8224,1,1.0,1996,2014
3145,FCEQN,FCEQN-8226,1,1.0,1997,2014
3146,FCEQN,FCEQN-8227,2,1.0,1988,2006
3147,FCEQN,FCEQN-8228,2,1.0,1997,2014
3148,FCEQN,FCEQN-8229,1,1.0,1996,2014
3149,FCEQN,FCEQN-8230,1,1.0,1995,2014
3150,FCEQN,FCEQN-8232,1,1.0,1997,2014
3151,FCEQN,FCEQN-8237,2,1.0,1991,2011
3152,FCEQN,FCEQN-8238,2,1.0,1995,2011
3153,FCEQN,FCEQN-8240,1,1.0,1996,2013
3154,FCEQN,FCEQN-8241,2,1.0,1994,2012
3155,FCEQN,FCEQN-8242,2,1.0,1995,2014
3156,FCEQN,FCEQN-8243,2,1.0,1994,2013
3157,FCEQN,FCEQN-8244,1,1.0,1996,2014
3158,FCEQN,FCEQN-8246,2,1.0,1997,2014
3159,FCEQN,FCEQN-8248,1,1.0,1996,2014
3160,FCEQN,FCEQN-8172,1,1.0,1997,2014
3161,FCEQN,FCEQN-8249,2,1.0,1996,2014
3162,FCEQN,FCEQN-8250,2,1.0,1997,2011
3163,FCEQN,FCEQN-8251,1,1.0,1997,2014
3164,FCEQN,FCEQN-8171,2,1.0,1996,2014
3165,FCEQN,FCEQN-8252,2,1.0,1996,2011
3166,FCEQN,FCEQN-8183,2,1.0,1995,2013
3167,FCEQN,FCEQN-8193,2,1.0,1996,2014
3168,FCEQN,FCEQN-8254,1,2.0,1996,2011
3169,FCEQN,FCEQN-8255,2,1.0,1997,2011
3170,FCEQN,FCEQN-8256,1,1.0,1995,2011
3171,FCEQN,FCEQN-8257,2,1.0,1994,2011
3172,FCEQN,FCEQN-8258,2,1.0,1993,2011
3173,FCEQN,FCEQN-8261,2,1.0,1997,2011
3174,FCEQN,FCEQN-8268,1,1.0,1994,2013
3175,FCEQN,FCEQN-8269,2,1.0,1979,2011
3176,FCEQN,FCEQN-8274,2,1.0,1996,2014
3177,FCEQN,FCEQN-8276,2,1.0,1996,2014
3178,FCEQN,FCEQN-8278,2,1.0,1996,2011
3179,FCEQN,FCEQN-8279,2,1.0,1997,2011
3180,FCEQN,FCEQN-8283,1,1.0,1986,2011
3181,FCEQN,FCEQN-8284,1,1.0,1997,2011
3182,FCEQN,FCEQN-8285,2,1.0,1997,2011
3183,FCEQN,FCEQN-8286,1,1.0,1993,2011
3184,FCEQN,FCEQN-8289,1,1.0,1997,2011
3185,FCEQN,FCEQN-8290,2,1.0,1997,2011
3186,FCEQN,FCEQN-8291,1,2.0,1996,2011
3187,FCEQN,FCEQN-8295,1,1.0,1996,2011
3188,FCEQN,FCEQN-8298,2,1.0,1996,2011
3189,FCEQN,FCEQN-8299,2,1.0,1996,2014
3190,FCEQN,FCEQN-8302,1,1.0,1997,2014
3191,FCEQN,FCEQN-8306,2,1.0,1997,2014
3192,FCEQN,FCEQN-8308,2,1.0,1995,2012
3193,FCEQN,FCEQN-8310,2,1.0,1996,2011
3194,FCEQN,FCEQN-8311,1,1.0,1997,2014
3195,FCEQN,FCEQN-8314,2,1.0,1996,2014
3196,FCEQN,FCEQN-8316,1,1.0,1996,2014
3197,FCEQN,FCEQN-8319,2,1.0,1995,2014
3198,FCEQN,FCEQN-8322,2,1.0,1996,2014
3199,FCEQN,FCEQN-8326,2,1.0,1997,2014
3200,FCEQN,FCEQN-8328,1,1.0,1994,2011
3201,FCEQN,FCEQN-8331,1,1.0,1997,2014
3202,FCEQN,FCEQN-8334,2,1.0,1995,2013
3203,FCEQN,FCEQN-8336,2,1.0,1997,2011
3204,FCEQN,FCEQN-8337,2,1.0,1996,2014
3205,FCEQN,FCEQN-8340,2,1.0,1996,2011
3206,FCEQN,FCEQN-8344,2,1.0,1997,2011
3207,FCEQN,FCEQN-8347,2,1.0,1996,2011
3208,FCEQN,FCEQN-8348,1,1.0,1993,2011
3209,FCEQN,FCEQN-8349,1,1.0,1995,2011
3210,FCEQN,FCEQN-8350,2,1.0,1996,2011
3211,FCEQN,FCEQN-8352,2,1.0,1996,2011
3212,FCEQN,FCEQN-8353,2,1.0,1996,2011
3213,FCEQN,FCEQN-8355,1,1.0,1996,2011
3214,FCEQN,FCEQN-8357,2,1.0,1992,2011
3215,FCEQN,FCEQN-8359,1,1.0,1994,2011
3216,FCEQN,FCEQN-8362,2,1.0,1992,2011
3217,FCEQN,FCEQN-8363,2,1.0,1993,2011
3218,FCEQN,FCEQN-8365,2,1.0,1996,2014
3219,FCEQN,FCEQN-8369,1,1.0,1993,2011
3220,FCEQN,FCEQN-8370,2,1.0,1989,2010
3221,FCEQN,FCEQN-8372,2,1.0,1993,2013
3222,FCEQN,FCEQN-8379,2,1.0,1997,2014
3223,FCEQN,FCEQN-8386,2,1.0,1992,2011
3224,FCEQN,FCEQN-8247,1,1.0,1993,2013
3225,FCEQN,FCEQN-8245,2,1.0,1995,2013
3226,FCEQN,FCEQN-8297,2,1.0,1997,2014
3227,FCEQN,FCEQN-8296,1,1.0,1994,2011
3228,FCEQN,FCEQN-8294,1,1.0,1996,2014
3229,FCEQN,FCEQN-8389,2,1.0,1996,2011
3230,FCEQN,FCEQN-8293,1,1.0,1997,2014
3231,FCEQN,FCEQN-8391,2,1.0,1997,2011
3232,FCEQN,FCEQN-8392,1,1.0,1997,2011
3233,FCEQN,FCEQN-8394,2,1.0,1992,2011
3234,FCEQN,FCEQN-8288,1,1.0,1997,2014
3235,FCEQN,FCEQN-8287,1,1.0,1992,2010
3236,FCEQN,FCEQN-8396,2,1.0,1996,2011
3237,FCEQN,FCEQN-8400,1,1.0,1994,2011
3238,FCEQN,FCEQN-8402,1,1.0,1996,2011
3239,FCEQN,FCEQN-8403,1,1.0,1997,2011
3240,FCEQN,FCEQN-8404,2,1.0,1998,2011
3241,FCEQN,FCEQN-8405,2,1.0,1995,2011
3242,FCEQN,FCEQN-8406,2,1.0,1996,2014
3243,FCEQN,FCEQN-8407,1,1.0,1996,2014
3244,FCEQN,FCEQN-8408,2,1.0,1996,2014
3245,FCEQN,FCEQN-8411,1,1.0,1995,2014
3246,FCEQN,FCEQN-8414,1,1.0,1994,2013
3247,FCEQN,FCEQN-8415,2,1.0,1996,2011
3248,FCEQN,FCEQN-8418,1,1.0,1982,2001
3249,FCEQN,FCEQN-8420,1,1.0,1994,2014
3250,FCEQN,FCEQN-8422,2,1.0,1996,2014
3251,FCEQN,FCEQN-8423,2,1.0,1995,2013
3252,FCEQN,FCEQN-8424,1,2.0,1997,2011
3253,FCEQN,FCEQN-8429,1,1.0,1996,2014
3254,FCEQN,FCEQN-8430,2,1.0,1991,2009
3255,FCEQN,FCEQN-8431,2,1.0,1983,2001
3256,FCEQN,FCEQN-8432,1,1.0,1996,2014
3257,FCEQN,FCEQN-8433,2,1.0,1995,2013
3258,FCEQN,FCEQN-8434,2,1.0,1997,2014
3259,FCEQN,FCEQN-8438,1,1.0,1995,2014
3260,FCEQN,FCEQN-8442,1,1.0,1995,2011
3261,FCEQN,FCEQN-8443,1,1.0,1997,2011
3262,FCEQN,FCEQN-8444,2,1.0,1997,2011
3263,FCEQN,FCEQN-8445,2,1.0,1996,2011
3264,FCEQN,FCEQN-8446,2,1.0,1996,2011
3265,FCEQN,FCEQN-8448,1,1.0,1997,2011
3266,FCEQN,FCEQN-8449,1,1.0,1996,2011
3267,FCEQN,FCEQN-8450,1,1.0,1995,2011
3268,FCEQN,FCEQN-8453,1,1.0,1989,2011
3269,FCEQN,FCEQN-8456,2,1.0,1996,2011
3270,FCEQN,FCEQN-8457,2,1.0,1996,2011
3271,FCEQN,FCEQN-8459,2,1.0,1997,2014
3272,FCEQN,FCEQN-8460,2,1.0,1995,2013
3273,FCEQN,FCEQN-8461,1,1.0,1996,2013
3274,FCEQN,FCEQN-8463,2,1.0,1997,2014
3275,FCEQN,FCEQN-8464,1,1.0,1997,2011
3276,FCEQN,FCEQN-8467,2,1.0,1996,2011
3277,FCEQN,FCEQN-8470,1,1.0,1995,2014
3278,FCEQN,FCEQN-8481,1,1.0,1996,2011
3279,FCEQN,FCEQN-8482,2,1.0,1996,2011
3280,FCEQN,FCEQN-8483,2,1.0,1997,2011
3281,FCEQN,FCEQN-8484,2,1.0,1996,2011
3282,FCEQN,FCEQN-8485,2,1.0,1997,2011
3283,FCEQN,FCEQN-8486,1,1.0,1997,2011
3284,FCEQN,FCEQN-8492,2,1.0,1996,2014
3285,FCEQN,FCEQN-8493,2,1.0,1996,2014
3286,FCEQN,FCEQN-5593,1,1.0,1988,2011
3287,FCEQN,FCEQN-8497,2,1.0,1996,2014
3288,FCEQN,FCEQN-8498,2,1.0,1986,2013
3289,FCEQN,FCEQN-8499,2,1.0,1994,2011
3290,FCEQN,FCEQN-8500,1,1.0,1997,2011
3291,FCEQN,FCEQN-8503,1,1.0,1986,2011
3292,FCEQN,FCEQN-8504,2,1.0,1997,2011
3293,FCEQN,FCEQN-8507,1,1.0,1993,2011
3294,FCEQN,FCEQN-8508,1,1.0,1996,2011
3295,FCEQN,FCEQN-6570,1,1.0,1995,2012
3296,FCEQN,FCEQN-8509,2,1.0,1997,2014
3297,FCEQN,FCEQN-8502,2,1.0,1996,2014
3298,FCEQN,FCEQN-8510,2,1.0,1996,2014
