,ua,insc,estado_civil,sit_lab_alumno,tipo_res_nuevo,sit_lab_padres,estudios_padres
2326,FCEQN,FCEQN-7566,1.0,NC,-1.0,-1,-1.0
2327,FCEQN,FCEQN-7569,1.0,NC,-1.0,-1,-1.0
2328,FCEQN,FCEQN-7570,1.0,NC,-1.0,-1,-1.0
2329,FCEQN,FCEQN-7572,1.0,NC,-1.0,4,4.0
2330,FCEQN,FCEQN-7573,1.0,NC,-1.0,4,4.0
2331,FCEQN,FCEQN-5840,1.0,NC,3.0,-1,1.0
2332,FCEQN,FCEQN-7575,1.0,NC,-1.0,1,3.0
2333,FCEQN,FCEQN-5224,1.0,NC,2.0,3,5.0
2334,FCEQN,FCEQN-7576,1.0,NC,-1.0,4,3.0
2335,FCEQN,FCEQN-5637,1.0,NC,2.0,1,6.0
2336,FCEQN,FCEQN-7577,1.0,NC,-1.0,-1,-1.0
2337,FCEQN,FCEQN-7578,1.0,NC,-1.0,-1,1.0
2338,FCEQN,FCEQN-7580,1.0,NC,-1.0,-1,-1.0
2339,FCEQN,FCEQN-5652,1.0,NC,2.0,1,5.0
2340,FCEQN,FCEQN-4891,1.0,No,4.0,1,5.0
2341,FCEQN,FCEQN-7583,1.0,NC,-1.0,-1,-1.0
2342,FCEQN,FCEQN-6466,1.0,NC,2.0,1,5.0
2343,FCEQN,FCEQN-7584,1.0,NC,-1.0,-1,-1.0
2344,FCEQN,FCEQN-5385,1.0,NC,4.0,1,3.0
2345,FCEQN,FCEQN-7585,1.0,NC,-1.0,-1,1.0
2346,FCEQN,FCEQN-7587,1.0,NC,-1.0,-1,-1.0
2347,FCEQN,FCEQN-7590,1.0,NC,-1.0,-1,1.0
2348,FCEQN,FCEQN-7591,1.0,NC,-1.0,-1,-1.0
2349,FCEQN,FCEQN-7593,1.0,NC,-1.0,-1,1.0
2350,FCEQN,FCEQN-7594,1.0,NC,-1.0,-1,-1.0
2351,FCEQN,FCEQN-5950,1.0,NC,1.0,-1,1.0
2352,FCEQN,FCEQN-7595,1.0,NC,-1.0,3,3.0
2353,FCEQN,FCEQN-5547,1.0,NC,1.0,3,3.0
2354,FCEQN,FCEQN-7596,1.0,NC,-1.0,-1,-1.0
2355,FCEQN,FCEQN-5444,1.0,NC,4.0,1,5.0
2356,FCEQN,FCEQN-7598,1.0,NC,-1.0,3,5.0
2357,FCEQN,FCEQN-5768,1.0,NC,2.0,1,3.0
2358,FCEQN,FCEQN-6447,1.0,NC,2.0,4,3.0
2359,FCEQN,FCEQN-7602,1.0,NC,-1.0,-1,-1.0
2360,FCEQN,FCEQN-5235,1.0,NC,2.0,3,3.0
2361,FCEQN,FCEQN-7606,1.0,NC,-1.0,1,7.0
2362,FCEQN,FCEQN-7607,1.0,NC,-1.0,-1,-1.0
2363,FCEQN,FCEQN-7609,1.0,NC,-1.0,1,5.0
2364,FCEQN,FCEQN-5263,1.0,NC,2.0,4,5.0
2365,FCEQN,FCEQN-7612,1.0,NC,-1.0,-1,6.0
2366,FCEQN,FCEQN-7613,1.0,NC,-1.0,-1,1.0
2367,FCEQN,FCEQN-7614,1.0,NC,-1.0,-1,-1.0
2368,FCEQN,FCEQN-7615,1.0,NC,-1.0,-1,-1.0
2369,FCEQN,FCEQN-5791,1.0,NC,4.0,4,5.0
2370,FCEQN,FCEQN-7616,1.0,NC,-1.0,-1,-1.0
2371,FCEQN,FCEQN-6666,1.0,NC,1.0,1,5.0
2372,FCEQN,FCEQN-7619,1.0,NC,-1.0,-1,-1.0
2373,FCEQN,FCEQN-7620,1.0,NC,-1.0,-1,1.0
2374,FCEQN,FCEQN-6488,1.0,NC,2.0,1,5.0
2375,FCEQN,FCEQN-5986,1.0,NC,3.0,-1,1.0
2376,FCEQN,FCEQN-5245,1.0,NC,4.0,1,5.0
2377,FCEQN,FCEQN-7623,1.0,NC,-1.0,-1,-1.0
2378,FCEQN,FCEQN-7624,1.0,NC,-1.0,3,2.0
2379,FCEQN,FCEQN-7625,1.0,NC,-1.0,4,3.0
2380,FCEQN,FCEQN-7626,1.0,NC,-1.0,-1,-1.0
2381,FCEQN,FCEQN-7627,1.0,NC,-1.0,4,3.0
2382,FCEQN,FCEQN-7628,1.0,NC,-1.0,-1,-1.0
2383,FCEQN,FCEQN-7629,1.0,NC,-1.0,-1,-1.0
2384,FCEQN,FCEQN-7631,1.0,NC,-1.0,-1,-1.0
2385,FCEQN,FCEQN-7633,1.0,NC,-1.0,-1,-1.0
2386,FCEQN,FCEQN-7634,1.0,NC,-1.0,1,5.0
2387,FCEQN,FCEQN-7637,1.0,NC,-1.0,3,3.0
2388,FCEQN,FCEQN-7638,1.0,NC,-1.0,-1,-1.0
2389,FCEQN,FCEQN-7639,1.0,NC,-1.0,3,3.0
2390,FCEQN,FCEQN-7640,1.0,NC,-1.0,-1,-1.0
2391,FCEQN,FCEQN-7645,1.0,NC,-1.0,1,5.0
2392,FCEQN,FCEQN-7646,1.0,NC,-1.0,-1,-1.0
2393,FCEQN,FCEQN-7647,1.0,NC,-1.0,-1,-1.0
2394,FCEQN,FCEQN-7648,1.0,NC,-1.0,-1,-1.0
2395,FCEQN,FCEQN-7656,1.0,NC,-1.0,1,5.0
2396,FCEQN,FCEQN-7657,1.0,NC,-1.0,-1,-1.0
2397,FCEQN,FCEQN-7659,1.0,NC,-1.0,-1,-1.0
2398,FCEQN,FCEQN-7660,1.0,NC,2.0,-1,-1.0
2399,FCEQN,FCEQN-7662,1.0,NC,-1.0,-1,-1.0
2400,FCEQN,FCEQN-7663,1.0,NC,-1.0,-1,1.0
2401,FCEQN,FCEQN-7667,1.0,NC,-1.0,-1,-1.0
2402,FCEQN,FCEQN-7670,1.0,NC,-1.0,-1,-1.0
2403,FCEQN,FCEQN-7671,1.0,NC,-1.0,-1,1.0
2404,FCEQN,FCEQN-6971,1.0,NC,-1.0,4,3.0
2405,FCEQN,FCEQN-7672,1.0,NC,-1.0,-1,-1.0
2406,FCEQN,FCEQN-7673,1.0,NC,-1.0,-1,-1.0
2407,FCEQN,FCEQN-7674,1.0,NC,-1.0,-1,-1.0
2408,FCEQN,FCEQN-7678,1.0,NC,-1.0,-1,-1.0
2409,FCEQN,FCEQN-7680,1.0,NC,-1.0,-1,-1.0
2410,FCEQN,FCEQN-7681,1.0,NC,-1.0,-1,-1.0
2411,FCEQN,FCEQN-7683,1.0,NC,-1.0,-1,7.0
2412,FCEQN,FCEQN-7685,1.0,NC,-1.0,-1,-1.0
2413,FCEQN,FCEQN-7688,1.0,NC,-1.0,3,3.0
2414,FCEQN,FCEQN-7690,1.0,NC,-1.0,-1,-1.0
2415,FCEQN,FCEQN-7692,1.0,NC,-1.0,-1,1.0
2416,FCEQN,FCEQN-7698,1.0,NC,-1.0,-1,-1.0
2417,FCEQN,FCEQN-7700,1.0,NC,-1.0,-1,-1.0
2418,FCEQN,FCEQN-7703,1.0,NC,-1.0,-1,-1.0
2419,FCEQN,FCEQN-7705,1.0,NC,-1.0,-1,-1.0
2420,FCEQN,FCEQN-7708,1.0,NC,-1.0,-1,-1.0
2421,FCEQN,FCEQN-7709,1.0,NC,-1.0,-1,-1.0
2422,FCEQN,FCEQN-7711,1.0,NC,-1.0,-1,-1.0
2423,FCEQN,FCEQN-7713,1.0,NC,-1.0,-1,-1.0
2424,FCEQN,FCEQN-7714,1.0,NC,-1.0,-1,-1.0
2425,FCEQN,FCEQN-7715,1.0,NC,-1.0,-1,-1.0
2426,FCEQN,FCEQN-7716,1.0,NC,-1.0,-1,-1.0
2427,FCEQN,FCEQN-7717,1.0,NC,-1.0,-1,-1.0
2428,FCEQN,FCEQN-7718,1.0,NC,-1.0,-1,1.0
2429,FCEQN,FCEQN-7719,1.0,NC,-1.0,-1,-1.0
2430,FCEQN,FCEQN-7720,1.0,NC,-1.0,-1,1.0
2431,FCEQN,FCEQN-7721,1.0,NC,-1.0,-1,-1.0
2432,FCEQN,FCEQN-7723,1.0,NC,2.0,-1,1.0
2433,FCEQN,FCEQN-7725,1.0,NC,-1.0,-1,-1.0
2434,FCEQN,FCEQN-7728,1.0,NC,-1.0,-1,-1.0
2435,FCEQN,FCEQN-7729,1.0,NC,-1.0,-1,-1.0
2436,FCEQN,FCEQN-7734,1.0,NC,-1.0,-1,1.0
2437,FCEQN,FCEQN-7736,1.0,NC,-1.0,-1,-1.0
2438,FCEQN,FCEQN-7737,1.0,NC,-1.0,-1,-1.0
2439,FCEQN,FCEQN-7739,1.0,NC,-1.0,-1,1.0
2440,FCEQN,FCEQN-7741,1.0,NC,-1.0,-1,-1.0
2441,FCEQN,FCEQN-7742,1.0,NC,-1.0,-1,1.0
2442,FCEQN,FCEQN-7743,1.0,NC,-1.0,-1,-1.0
2443,FCEQN,FCEQN-7744,1.0,NC,-1.0,-1,1.0
2444,FCEQN,FCEQN-7747,1.0,NC,-1.0,-1,-1.0
2445,FCEQN,FCEQN-7748,1.0,NC,-1.0,3,7.0
2446,FCEQN,FCEQN-7749,1.0,NC,-1.0,3,3.0
2447,FCEQN,FCEQN-7753,1.0,NC,-1.0,1,5.0
2448,FCEQN,FCEQN-7754,1.0,NC,-1.0,-1,-1.0
2449,FCEQN,FCEQN-7755,1.0,NC,-1.0,-1,-1.0
2450,FCEQN,FCEQN-7758,1.0,NC,-1.0,-1,1.0
2451,FCEQN,FCEQN-7760,1.0,NC,-1.0,-1,-1.0
2452,FCEQN,FCEQN-7761,1.0,NC,-1.0,-1,1.0
2453,FCEQN,FCEQN-7762,1.0,NC,-1.0,-1,-1.0
2454,FCEQN,FCEQN-7763,1.0,NC,-1.0,-1,1.0
2455,FCEQN,FCEQN-7764,1.0,NC,-1.0,-1,-1.0
2456,FCEQN,FCEQN-7765,1.0,NC,-1.0,-1,-1.0
2457,FCEQN,FCEQN-7768,1.0,NC,-1.0,-1,-1.0
2458,FCEQN,FCEQN-7770,1.0,NC,-1.0,-1,-1.0
2459,FCEQN,FCEQN-7773,1.0,NC,-1.0,3,5.0
2460,FCEQN,FCEQN-7774,1.0,NC,-1.0,-1,-1.0
2461,FCEQN,FCEQN-7775,1.0,NC,-1.0,-1,-1.0
2462,FCEQN,FCEQN-7776,1.0,NC,-1.0,3,5.0
2463,FCEQN,FCEQN-7778,1.0,NC,-1.0,3,3.0
2464,FCEQN,FCEQN-7779,1.0,NC,-1.0,-1,-1.0
2465,FCEQN,FCEQN-7780,1.0,NC,-1.0,-1,-1.0
2466,FCEQN,FCEQN-7781,1.0,NC,-1.0,3,5.0
2467,FCEQN,FCEQN-7083,1.0,NC,-1.0,-1,1.0
2468,FCEQN,FCEQN-7786,1.0,NC,-1.0,-1,-1.0
2469,FCEQN,FCEQN-7787,1.0,NC,-1.0,1,5.0
2470,FCEQN,FCEQN-7788,1.0,NC,-1.0,-1,-1.0
2471,FCEQN,FCEQN-7789,1.0,NC,-1.0,1,3.0
2472,FCEQN,FCEQN-7790,1.0,NC,-1.0,-1,-1.0
2473,FCEQN,FCEQN-7794,1.0,NC,-1.0,-1,-1.0
2474,FCEQN,FCEQN-7795,1.0,NC,-1.0,-1,-1.0
2475,FCEQN,FCEQN-7796,1.0,NC,-1.0,1,5.0
2476,FCEQN,FCEQN-7797,1.0,NC,-1.0,3,3.0
2477,FCEQN,FCEQN-7799,1.0,NC,-1.0,-1,-1.0
2478,FCEQN,FCEQN-6906,2.0,NC,1.0,4,3.0
2479,FCEQN,FCEQN-7800,1.0,NC,-1.0,-1,1.0
2480,FCEQN,FCEQN-7801,1.0,NC,-1.0,-1,1.0
2481,FCEQN,FCEQN-7802,1.0,NC,-1.0,-1,1.0
2482,FCEQN,FCEQN-7803,1.0,NC,-1.0,-1,-1.0
2483,FCEQN,FCEQN-7804,1.0,NC,-1.0,-1,1.0
2484,FCEQN,FCEQN-7805,1.0,NC,-1.0,-1,-1.0
2485,FCEQN,FCEQN-7807,1.0,NC,-1.0,-1,-1.0
2486,FCEQN,FCEQN-7808,1.0,NC,-1.0,-1,1.0
2487,FCEQN,FCEQN-7809,1.0,NC,-1.0,-1,-1.0
2488,FCEQN,FCEQN-7810,1.0,NC,-1.0,-1,1.0
2489,FCEQN,FCEQN-7812,1.0,NC,-1.0,-1,1.0
2490,FCEQN,FCEQN-7813,1.0,NC,-1.0,-1,1.0
2491,FCEQN,FCEQN-7815,1.0,NC,-1.0,-1,1.0
2492,FCEQN,FCEQN-7816,1.0,NC,-1.0,-1,1.0
2493,FCEQN,FCEQN-7817,1.0,NC,-1.0,-1,1.0
2494,FCEQN,FCEQN-7818,1.0,NC,-1.0,-1,1.0
2495,FCEQN,FCEQN-7819,1.0,NC,-1.0,-1,-1.0
2496,FCEQN,FCEQN-6738,1.0,NC,-1.0,4,3.0
2497,FCEQN,FCEQN-7822,1.0,NC,-1.0,-1,1.0
2498,FCEQN,FCEQN-7823,1.0,NC,-1.0,-1,1.0
2499,FCEQN,FCEQN-4870,1.0,Si,2.0,4,5.0
2500,FCEQN,FCEQN-7824,1.0,NC,-1.0,-1,-1.0
2501,FCEQN,FCEQN-7825,1.0,NC,-1.0,1,3.0
2502,FCEQN,FCEQN-6383,1.0,NC,-1.0,4,5.0
2503,FCEQN,FCEQN-7827,1.0,NC,-1.0,1,2.0
2504,FCEQN,FCEQN-7828,1.0,NC,-1.0,1,5.0
2505,FCEQN,FCEQN-7833,1.0,NC,-1.0,3,5.0
2506,FCEQN,FCEQN-7834,1.0,NC,-1.0,3,3.0
2507,FCEQN,FCEQN-7835,1.0,NC,-1.0,3,3.0
2508,FCEQN,FCEQN-7836,3.0,NC,-1.0,-1,-1.0
2509,FCEQN,FCEQN-7837,1.0,NC,-1.0,-1,-1.0
2510,FCEQN,FCEQN-7839,1.0,NC,-1.0,-1,-1.0
2511,FCEQN,FCEQN-7840,1.0,NC,-1.0,-1,-1.0
2512,FCEQN,FCEQN-7841,1.0,NC,-1.0,-1,-1.0
2513,FCEQN,FCEQN-7842,1.0,NC,-1.0,-1,-1.0
2514,FCEQN,FCEQN-7845,1.0,NC,-1.0,-1,1.0
2515,FCEQN,FCEQN-7846,1.0,NC,-1.0,-1,-1.0
2516,FCEQN,FCEQN-7847,1.0,NC,-1.0,-1,-1.0
2517,FCEQN,FCEQN-7684,1.0,NC,-1.0,3,3.0
2518,FCEQN,FCEQN-7353,1.0,NC,-1.0,4,5.0
2519,FCEQN,FCEQN-7757,1.0,NC,-1.0,-1,1.0
2520,FCEQN,FCEQN-7848,1.0,NC,-1.0,-1,1.0
2521,FCEQN,FCEQN-7849,1.0,NC,-1.0,-1,1.0
2522,FCEQN,FCEQN-7850,1.0,NC,-1.0,-1,-1.0
2523,FCEQN,FCEQN-7851,1.0,NC,-1.0,-1,-1.0
2524,FCEQN,FCEQN-7852,1.0,NC,-1.0,-1,-1.0
2525,FCEQN,FCEQN-7853,1.0,NC,-1.0,-1,-1.0
2526,FCEQN,FCEQN-7855,1.0,NC,-1.0,-1,1.0
2527,FCEQN,FCEQN-7856,1.0,NC,-1.0,-1,-1.0
2528,FCEQN,FCEQN-7860,1.0,NC,-1.0,1,3.0
2529,FCEQN,FCEQN-7861,1.0,NC,-1.0,-1,-1.0
2530,FCEQN,FCEQN-7862,1.0,NC,-1.0,-1,-1.0
2531,FCEQN,FCEQN-7864,1.0,NC,-1.0,-1,-1.0
2532,FCEQN,FCEQN-7867,1.0,NC,-1.0,1,4.0
2533,FCEQN,FCEQN-7868,1.0,NC,-1.0,-1,-1.0
2534,FCEQN,FCEQN-7869,1.0,NC,-1.0,3,3.0
2535,FCEQN,FCEQN-7870,1.0,NC,-1.0,-1,-1.0
2536,FCEQN,FCEQN-7872,1.0,NC,-1.0,-1,-1.0
2537,FCEQN,FCEQN-7873,1.0,NC,-1.0,-1,-1.0
2538,FCEQN,FCEQN-7874,1.0,NC,-1.0,-1,-1.0
2539,FCEQN,FCEQN-7876,1.0,NC,-1.0,-1,-1.0
2540,FCEQN,FCEQN-7877,1.0,NC,-1.0,-1,1.0
2541,FCEQN,FCEQN-7878,1.0,NC,-1.0,-1,1.0
2542,FCEQN,FCEQN-7879,1.0,NC,-1.0,-1,-1.0
2543,FCEQN,FCEQN-7880,1.0,NC,-1.0,-1,1.0
2544,FCEQN,FCEQN-7881,1.0,NC,-1.0,-1,-1.0
2545,FCEQN,FCEQN-7882,1.0,NC,-1.0,-1,-1.0
2546,FCEQN,FCEQN-7883,1.0,NC,-1.0,-1,-1.0
2547,FCEQN,FCEQN-7885,1.0,NC,-1.0,-1,-1.0
2548,FCEQN,FCEQN-7888,1.0,NC,-1.0,-1,-1.0
2549,FCEQN,FCEQN-7889,1.0,NC,-1.0,-1,1.0
2550,FCEQN,FCEQN-7890,1.0,NC,-1.0,-1,1.0
2551,FCEQN,FCEQN-7891,1.0,NC,-1.0,-1,1.0
2552,FCEQN,FCEQN-7892,1.0,NC,-1.0,-1,-1.0
2553,FCEQN,FCEQN-7893,1.0,NC,-1.0,-1,-1.0
2554,FCEQN,FCEQN-7894,1.0,NC,-1.0,-1,1.0
2555,FCEQN,FCEQN-7895,1.0,NC,-1.0,-1,-1.0
2556,FCEQN,FCEQN-7896,1.0,NC,-1.0,-1,-1.0
2557,FCEQN,FCEQN-7898,1.0,NC,-1.0,-1,1.0
2558,FCEQN,FCEQN-7899,1.0,NC,-1.0,-1,-1.0
2559,FCEQN,FCEQN-7901,1.0,NC,-1.0,-1,1.0
2560,FCEQN,FCEQN-7904,1.0,NC,-1.0,-1,1.0
2561,FCEQN,FCEQN-7906,1.0,NC,-1.0,3,3.0
2562,FCEQN,FCEQN-7563,1.0,NC,-1.0,-1,1.0
2563,FCEQN,FCEQN-7682,1.0,NC,-1.0,-1,7.0
2564,FCEQN,FCEQN-7541,1.0,NC,-1.0,1,3.0
2565,FCEQN,FCEQN-7361,1.0,NC,-1.0,-1,1.0
2566,FCEQN,FCEQN-7489,1.0,NC,-1.0,3,5.0
2567,FCEQN,FCEQN-7367,1.0,NC,-1.0,-1,1.0
2568,FCEQN,FCEQN-7687,1.0,NC,-1.0,3,5.0
2569,FCEQN,FCEQN-7062,1.0,NC,-1.0,4,5.0
2570,FCEQN,FCEQN-6659,1.0,NC,-1.0,3,3.0
2571,FCEQN,FCEQN-6422,2.0,NC,-1.0,-1,1.0
2572,FCEQN,FCEQN-6021,1.0,NC,1.0,-1,1.0
2573,FCEQN,FCEQN-7908,1.0,NC,-1.0,-1,-1.0
2574,FCEQN,FCEQN-7910,1.0,NC,-1.0,3,3.0
2575,FCEQN,FCEQN-7912,1.0,NC,-1.0,1,5.0
2576,FCEQN,FCEQN-7913,1.0,NC,-1.0,-1,-1.0
2577,FCEQN,FCEQN-7914,1.0,NC,-1.0,-1,-1.0
2578,FCEQN,FCEQN-7915,1.0,NC,-1.0,3,5.0
2579,FCEQN,FCEQN-7916,1.0,NC,-1.0,-1,-1.0
2580,FCEQN,FCEQN-7917,1.0,NC,-1.0,-1,-1.0
2581,FCEQN,FCEQN-7919,1.0,NC,-1.0,3,7.0
2582,FCEQN,FCEQN-7921,1.0,NC,1.0,-1,-1.0
2583,FCEQN,FCEQN-7924,1.0,NC,-1.0,2,5.0
2584,FCEQN,FCEQN-7927,1.0,NC,-1.0,-1,-1.0
2585,FCEQN,FCEQN-5318,1.0,NC,2.0,1,5.0
2586,FCEQN,FCEQN-7929,1.0,NC,-1.0,-1,-1.0
2587,FCEQN,FCEQN-7930,1.0,NC,-1.0,3,3.0
2588,FCEQN,FCEQN-5030,1.0,No,3.0,1,5.0
2589,FCEQN,FCEQN-6068,1.0,NC,1.0,4,5.0
2590,FCEQN,FCEQN-7936,1.0,NC,-1.0,1,5.0
2591,FCEQN,FCEQN-7937,1.0,NC,-1.0,-1,-1.0
2592,FCEQN,FCEQN-7938,1.0,NC,-1.0,3,5.0
2593,FCEQN,FCEQN-7940,1.0,NC,-1.0,-1,-1.0
2594,FCEQN,FCEQN-7942,1.0,NC,-1.0,-1,-1.0
2595,FCEQN,FCEQN-7209,1.0,NC,1.0,4,3.0
2596,FCEQN,FCEQN-7943,1.0,NC,-1.0,-1,-1.0
2597,FCEQN,FCEQN-7944,1.0,NC,-1.0,1,3.0
2598,FCEQN,FCEQN-7945,1.0,NC,-1.0,-1,-1.0
2599,FCEQN,FCEQN-7946,1.0,NC,-1.0,-1,-1.0
2600,FCEQN,FCEQN-5122,1.0,NC,4.0,1,5.0
2601,FCEQN,FCEQN-7947,1.0,NC,-1.0,3,5.0
2602,FCEQN,FCEQN-7949,1.0,NC,-1.0,-1,-1.0
2603,FCEQN,FCEQN-7950,1.0,NC,-1.0,-1,-1.0
2604,FCEQN,FCEQN-7954,1.0,NC,-1.0,-1,-1.0
2605,FCEQN,FCEQN-7956,1.0,NC,-1.0,-1,-1.0
2606,FCEQN,FCEQN-7957,1.0,NC,-1.0,-1,-1.0
2607,FCEQN,FCEQN-7958,1.0,NC,-1.0,1,7.0
2608,FCEQN,FCEQN-7960,1.0,NC,-1.0,-1,-1.0
2609,FCEQN,FCEQN-7961,1.0,NC,-1.0,-1,-1.0
2610,FCEQN,FCEQN-7962,1.0,NC,-1.0,1,4.0
2611,FCEQN,FCEQN-7964,1.0,NC,-1.0,1,3.0
2612,FCEQN,FCEQN-7965,1.0,NC,-1.0,1,5.0
2613,FCEQN,FCEQN-7966,1.0,NC,-1.0,3,4.0
2614,FCEQN,FCEQN-7967,1.0,NC,-1.0,-1,-1.0
2615,FCEQN,FCEQN-5845,1.0,NC,2.0,-1,1.0
2616,FCEQN,FCEQN-7968,1.0,NC,-1.0,-1,1.0
2617,FCEQN,FCEQN-7970,1.0,NC,-1.0,-1,-1.0
2618,FCEQN,FCEQN-7971,1.0,NC,-1.0,-1,-1.0
2619,FCEQN,FCEQN-7972,1.0,NC,-1.0,-1,-1.0
2620,FCEQN,FCEQN-7974,1.0,NC,1.0,3,5.0
2621,FCEQN,FCEQN-7979,1.0,NC,-1.0,3,2.0
2622,FCEQN,FCEQN-7981,1.0,NC,-1.0,-1,-1.0
2623,FCEQN,FCEQN-7983,1.0,NC,-1.0,-1,7.0
2624,FCEQN,FCEQN-7984,1.0,NC,-1.0,-1,-1.0
2625,FCEQN,FCEQN-7985,1.0,NC,-1.0,3,5.0
2626,FCEQN,FCEQN-7986,1.0,NC,-1.0,-1,-1.0
2627,FCEQN,FCEQN-7989,1.0,NC,-1.0,-1,-1.0
2628,FCEQN,FCEQN-5039,1.0,No,4.0,1,3.0
2629,FCEQN,FCEQN-7992,1.0,NC,-1.0,-1,1.0
2630,FCEQN,FCEQN-7993,1.0,NC,-1.0,-1,-1.0
2631,FCEQN,FCEQN-7995,1.0,NC,-1.0,-1,-1.0
2632,FCEQN,FCEQN-6498,1.0,NC,1.0,1,5.0
2633,FCEQN,FCEQN-7997,1.0,NC,-1.0,-1,-1.0
2634,FCEQN,FCEQN-7998,1.0,NC,-1.0,3,5.0
2635,FCEQN,FCEQN-7999,1.0,NC,-1.0,-1,-1.0
2636,FCEQN,FCEQN-8001,1.0,NC,-1.0,-1,-1.0
2637,FCEQN,FCEQN-8002,1.0,NC,-1.0,-1,-1.0
2638,FCEQN,FCEQN-8003,1.0,NC,-1.0,-1,-1.0
2639,FCEQN,FCEQN-8004,1.0,NC,-1.0,-1,-1.0
2640,FCEQN,FCEQN-8005,1.0,NC,-1.0,-1,-1.0
2641,FCEQN,FCEQN-8006,1.0,NC,-1.0,-1,-1.0
2642,FCEQN,FCEQN-8007,1.0,NC,-1.0,-1,-1.0
2643,FCEQN,FCEQN-8010,1.0,NC,-1.0,-1,-1.0
2644,FCEQN,FCEQN-8012,1.0,NC,-1.0,-1,-1.0
2645,FCEQN,FCEQN-8014,1.0,NC,-1.0,-1,-1.0
2646,FCEQN,FCEQN-8017,1.0,NC,-1.0,3,5.0
2647,FCEQN,FCEQN-8018,1.0,NC,-1.0,-1,-1.0
2648,FCEQN,FCEQN-8020,1.0,NC,-1.0,1,2.0
2649,FCEQN,FCEQN-8021,1.0,NC,-1.0,3,5.0
2650,FCEQN,FCEQN-8024,1.0,NC,-1.0,-1,-1.0
2651,FCEQN,FCEQN-8026,1.0,NC,1.0,1,5.0
2652,FCEQN,FCEQN-8027,1.0,NC,-1.0,-1,-1.0
2653,FCEQN,FCEQN-8028,3.0,NC,-1.0,-1,-1.0
2654,FCEQN,FCEQN-8029,3.0,NC,-1.0,-1,-1.0
2655,FCEQN,FCEQN-8030,1.0,NC,-1.0,-1,-1.0
2656,FCEQN,FCEQN-8032,1.0,NC,-1.0,-1,-1.0
2657,FCEQN,FCEQN-8033,1.0,NC,-1.0,-1,7.0
2658,FCEQN,FCEQN-8034,1.0,NC,-1.0,-1,-1.0
2659,FCEQN,FCEQN-8035,1.0,NC,-1.0,-1,-1.0
2660,FCEQN,FCEQN-8036,1.0,NC,-1.0,3,3.0
2661,FCEQN,FCEQN-8037,1.0,NC,-1.0,-1,-1.0
2662,FCEQN,FCEQN-8038,1.0,NC,-1.0,-1,-1.0
2663,FCEQN,FCEQN-8039,1.0,NC,-1.0,-1,-1.0
2664,FCEQN,FCEQN-8042,1.0,NC,-1.0,3,7.0
2665,FCEQN,FCEQN-8043,1.0,NC,-1.0,-1,-1.0
2666,FCEQN,FCEQN-8044,1.0,NC,-1.0,-1,-1.0
2667,FCEQN,FCEQN-8045,1.0,NC,-1.0,3,3.0
2668,FCEQN,FCEQN-8046,1.0,NC,-1.0,-1,-1.0
2669,FCEQN,FCEQN-8050,1.0,NC,-1.0,-1,-1.0
2670,FCEQN,FCEQN-8051,1.0,NC,-1.0,3,3.0
2671,FCEQN,FCEQN-8052,1.0,NC,-1.0,1,3.0
2672,FCEQN,FCEQN-7051,1.0,NC,2.0,4,5.0
2673,FCEQN,FCEQN-8057,1.0,NC,-1.0,1,5.0
2674,FCEQN,FCEQN-8058,1.0,NC,-1.0,-1,-1.0
2675,FCEQN,FCEQN-8059,1.0,NC,-1.0,-1,-1.0
2676,FCEQN,FCEQN-8061,1.0,NC,-1.0,-1,-1.0
2677,FCEQN,FCEQN-8063,1.0,NC,-1.0,-1,-1.0
2678,FCEQN,FCEQN-8064,1.0,NC,-1.0,-1,-1.0
2679,FCEQN,FCEQN-8065,1.0,NC,-1.0,-1,1.0
2680,FCEQN,FCEQN-8066,1.0,NC,-1.0,-1,1.0
2681,FCEQN,FCEQN-8067,1.0,NC,-1.0,-1,-1.0
2682,FCEQN,FCEQN-8068,1.0,NC,-1.0,-1,1.0
2683,FCEQN,FCEQN-8071,1.0,NC,-1.0,-1,-1.0
2684,FCEQN,FCEQN-8072,1.0,NC,-1.0,3,3.0
2685,FCEQN,FCEQN-8073,1.0,NC,-1.0,-1,7.0
2686,FCEQN,FCEQN-8074,1.0,NC,-1.0,1,3.0
2687,FCEQN,FCEQN-6959,1.0,NC,1.0,1,5.0
2688,FCEQN,FCEQN-8075,1.0,NC,-1.0,-1,1.0
2689,FCEQN,FCEQN-8078,1.0,NC,-1.0,-1,-1.0
2690,FCEQN,FCEQN-8080,1.0,NC,-1.0,-1,1.0
2691,FCEQN,FCEQN-8081,1.0,NC,-1.0,-1,-1.0
2692,FCEQN,FCEQN-8083,1.0,NC,-1.0,-1,-1.0
2693,FCEQN,FCEQN-8084,1.0,NC,-1.0,-1,1.0
2694,FCEQN,FCEQN-8086,1.0,NC,-1.0,-1,1.0
2695,FCEQN,FCEQN-8088,1.0,NC,-1.0,-1,-1.0
2696,FCEQN,FCEQN-8089,1.0,NC,-1.0,-1,-1.0
2697,FCEQN,FCEQN-8091,1.0,NC,-1.0,3,3.0
2698,FCEQN,45,2.0,No,-1.0,-1,-1.0
2699,FCEQN,FCEQN-8092,1.0,NC,-1.0,-1,-1.0
2700,FCEQN,FCEQN-8094,1.0,NC,-1.0,-1,1.0
